year,state,price_raw,price
2021,CT,21.909424,20.352326906925956
2021,ME,17.019578,15.810000996554042
2021,MA,22.890045,21.263255426260677
2021,NH,19.852386,18.44148206518255
2021,RI,22.301537,20.7165725375028
2021,VT,19.256662,17.888096015677025
2021,NJ,16.354335,15.19203664438558
2021,NY,19.483058,18.09840211055293
2021,PA,13.759208,12.781344648603763
2021,IL,13.175339,12.238971067316553
2021,IN,13.373852,12.423375799785768
2021,MI,17.535869,16.289599328810688
2021,OH,12.7686,11.8611389027742
2021,WI,14.521578,13.489533210020674
2021,IA,12.726428,11.821964055899228
2021,KS,12.981723,12.059115306324783
2021,MN,13.500266,12.540805589524291
2021,MO,11.414988,10.603727757271797
2021,NE,10.750637,9.986592010894203
2021,ND,10.848349,10.077359644344064
2021,SD,12.222873,11.35419657941892
2021,DE,12.516016,11.626505982280309
2021,DC,13.087223,12.157117448630334
2021,FL,11.899303,11.053622615572401
2021,GA,12.506839,11.617981189295113
2021,MD,13.120915,12.188414966910512
2021,NC,11.322459,10.517774769353405
2021,SC,12.863953,11.949715189743504
2021,VA,11.964524,11.114208375982928
2021,WV,12.154947,11.291098062658284
2021,AL,12.95662,12.035796370037612
2021,KY,11.503176,10.685648258936652
2021,MS,11.555207,10.733981429233335
2021,TN,11.06806,10.281455840439753
2021,AR,11.268219,10.467389592114985
2021,LA,11.022176,10.238832804444037
2021,OK,11.001595,10.219714490787254
2021,TX,12.105293,11.244972959586816
2021,AZ,12.539348,11.648179783079106
2021,CO,13.072085,12.14305530237231
2021,ID,10.156486,9.434667168685802
2021,MT,11.222759,10.42516042254901
2021,NV,11.492056,10.675318554458569
2021,NM,13.516328,12.555726067341464
2021,UT,10.430705,9.689397495329274
2021,WY,11.171776,10.37780077116357
2021,CA,22.821717,21.199783479536
2021,OR,11.374529,10.566144167930183
2021,WA,10.109473,9.390995370427879
2021,AK,22.548257,20.94575821095897
2021,HI,33.493173,31.11282186360654
2020,CT,22.714656,22.091595060254356
2020,ME,16.811841,16.35069373665098
2020,MA,21.965699,21.36318188236855
2020,NH,19.037497,18.51530019582102
2020,RI,22.008732,21.40503449110838
2020,VT,19.535248,18.99939793134634
2020,NJ,16.028495,15.588834845894722
2020,NY,18.364581,17.860842220249385
2020,PA,13.582329,13.2097669558874
2020,IL,13.042875,12.685110129843702
2020,IN,12.826182,12.474360999044992
2020,MI,16.260424,15.814402054604805
2020,OH,12.287015,11.949983300617504
2020,WI,14.320461,13.927652062534653
2020,IA,12.459445,12.117683561464053
2020,KS,12.853285,12.500720566230076
2020,MN,13.168291,12.807085980416868
2020,MO,11.223233,10.915380743731435
2020,NE,10.79674,10.500586407773492
2020,ND,10.436302,10.150035189197787
2020,SD,11.745686,11.423502905652576
2020,DE,12.562897,12.218297882551436
2020,DC,12.633205,12.286677340532062
2020,FL,11.26899,10.959882633400028
2020,GA,12.01619,11.686587005635383
2020,MD,13.005317,12.648582342353853
2020,NC,11.379161,11.067031652930998
2020,SC,12.784295,12.433622955629813
2020,VA,12.026659,11.696768841921427
2020,WV,11.803965,11.480183318004697
2020,AL,12.574964,12.23003388584341
2020,KY,10.867223,10.569136065520098
2020,MS,11.172846,10.866375854540022
2020,TN,10.758827,10.463713357901224
2020,AR,10.408233,10.122736119304486
2020,LA,9.6679257,9.402735380937582
2020,OK,10.115675,9.838202958527678
2020,TX,11.713731,11.3924244283844
2020,AZ,12.274255,11.937573306252242
2020,CO,12.358534,12.019540540978719
2020,ID,9.9486966,9.675804760790976
2020,MT,11.242521,10.93413967565284
2020,NV,11.342268,11.031150624551879
2020,NM,12.936179,12.581340791380073
2020,UT,10.43618,10.149916535646646
2020,WY,11.110845,10.806075536308002
2020,CA,20.449153,19.888234600655434
2020,OR,11.167035,10.860724249739354
2020,WA,9.8736351,9.602802190881254
2020,AK,22.571375,21.952244244999733
2020,HI,30.282091,29.451456009273173
2019,CT,21.872865,21.535313415368027
2019,ME,17.889094,17.61302170552324
2019,MA,21.916643,21.57841581419406
2019,NH,20.048992,19.73958721832765
2019,RI,21.732786,21.3973961755409
2019,VT,17.713794,17.440427011517038
2019,NJ,15.84959,15.604992220044466
2019,NY,17.940286,17.66342368827034
2019,PA,13.803577,13.590554184290239
2019,IL,13.027254,12.826211739139191
2019,IN,12.580497,12.386349287854937
2019,MI,15.742662,15.499714379538501
2019,OH,12.377822,12.186802056778456
2019,WI,14.17565,13.95688519160895
2019,IA,12.458928,12.26665639364136
2019,KS,12.71209,12.515911487332168
2019,MN,13.041123,12.839866706687236
2019,MO,11.138814,10.966914968180399
2019,NE,10.765083,10.598951547840224
2019,ND,10.300987,10.142017679560112
2019,SD,11.55354,11.375240735815408
2019,DE,12.549304,12.3556376718245
2019,DC,12.98378,12.783408648852678
2019,FL,11.701973,11.521383053073954
2019,GA,11.762977,11.581445612761087
2019,MD,13.116027,12.913614755516905
2019,NC,11.418042,11.241833799999934
2019,SC,12.991338,12.790850010502988
2019,VA,12.068843,11.882591355356075
2019,WV,11.248414,11.074823573217936
2019,AL,12.528461,12.33511633008365
2019,KY,10.797135,10.630508907408318
2019,MS,11.266249,11.09238333572564
2019,TN,10.872716,10.704923508478958
2019,AR,9.7951545,9.643991407136308
2019,LA,9.7950437,9.643882317050194
2019,OK,10.206442,10.048931739201775
2019,TX,11.761534,11.58002488176593
2019,AZ,12.433908,12.242022513184798
2019,CO,12.175196,11.987303069512619
2019,ID,9.889192,9.736577679455808
2019,MT,11.132847,10.961040053524751
2019,NV,12.004865,11.81960069173298
2019,NM,12.510457,12.317390175657593
2019,UT,10.400929,10.240417331062499
2019,WY,11.17519,11.002729597896142
2019,CA,19.153355,18.85777207882032
2019,OR,11.012456,10.842506979901815
2019,WA,9.7082473,9.558425396919901
2019,AK,22.916973,22.56330828570134
2019,HI,32.062292,31.56749273746475
2018,CT,21.199983,21.25107489134837
2018,ME,16.842433,16.883023209759987
2018,MA,21.609659,21.661738209200465
2018,NH,19.685635,19.733077317502975
2018,RI,20.550767,20.60029428286101
2018,VT,18.019896,18.063323891830898
2018,NJ,15.40916,15.446296026405758
2018,NY,18.519695,18.564327405825274
2018,PA,13.891525,13.925003530900858
2018,IL,12.765304,12.796068341886354
2018,IN,12.262915,12.292468586000247
2018,MI,15.447239,15.48446679667419
2018,OH,12.561263,12.591535603727761
2018,WI,14.018934,14.0527195861841
2018,IA,12.24447,12.273979133609133
2018,KS,13.351069,13.383245033666281
2018,MN,13.142585,13.174258587891872
2018,MO,11.340772,11.368103224314218
2018,NE,10.703431,10.72922623453895
2018,ND,10.24991,10.274612250376832
2018,SD,11.592714,11.620652403729887
2018,DE,12.531364,12.561564547233216
2018,DC,12.840965,12.871911684654805
2018,FL,11.539477,11.567287102729846
2018,GA,11.471649,11.499295637466389
2018,MD,13.297168,13.32921413242836
2018,NC,11.091306,11.118036012050647
2018,SC,12.44132,12.471303541480683
2018,VA,11.726798,11.755059545741819
2018,WV,11.182858,11.209808652078364
2018,AL,12.175201,12.204543195540277
2018,KY,10.59578,10.62131579597263
2018,MS,11.115882,11.142671240132186
2018,TN,10.706281,10.732083103029852
2018,AR,9.8065159,9.830149572011381
2018,LA,9.5868845,9.60998886103856
2018,OK,10.299999,10.32482196470692
2018,TX,11.197218,11.22420325963252
2018,AZ,12.767323,12.798092207669908
2018,CO,12.14696,12.176234134820438
2018,ID,10.147129,10.171583548494961
2018,MT,10.961963,10.98838129583358
2018,NV,11.846772,11.875322682698798
2018,NM,12.682372,12.712936476031118
2018,UT,10.411704,10.436796173400298
2018,WY,11.287704,11.31490733060364
2018,CA,18.835269,18.880661938157797
2018,OR,10.983433,11.009903038465035
2018,WA,9.7523511,9.775854235016304
2018,AK,21.937591,21.990460524273534
2018,HI,32.471581,32.54983740654343
2017,CT,20.291847,20.837590055455244
2017,ME,15.967906,16.397357976927587
2017,MA,20.059654,20.59915229531708
2017,NH,19.2048,19.721307256900115
2017,RI,18.319118,18.811805108796214
2017,VT,17.67504,18.15040482681412
2017,NJ,15.647696,16.068536026335444
2017,NY,18.029767,18.514672101626584
2017,PA,14.227364,14.610004629038546
2017,IL,12.951148,13.299465187744076
2017,IN,12.291883,12.622469456014496
2017,MI,15.398471,15.812608195735754
2017,OH,12.625714,12.965278739260258
2017,WI,14.34536,14.731174095582595
2017,IA,12.336743,12.668535952075091
2017,KS,13.312874,13.670919698533538
2017,MN,13.043457,13.394256810233099
2017,MO,11.630385,11.943180668428845
2017,NE,10.968526,11.263521171857953
2017,ND,10.290235,10.566987741643107
2017,SD,11.768043,12.084540938484785
2017,DE,13.348457,13.707459692499748
2017,DC,12.935671,13.283571938534761
2017,FL,11.606641,11.91879808076806
2017,GA,11.898181,12.218178960427137
2017,MD,13.957752,14.333141496272395
2017,NC,10.935277,11.229377950112104
2017,SC,13.017159,13.367251533518841
2017,VA,11.547537,11.858104496658262
2017,WV,11.630051,11.942837685600395
2017,AL,12.546612,12.884049315020729
2017,KY,10.850633,11.142457475467586
2017,MS,11.079196,11.377167607859427
2017,TN,10.723428,11.011831335668473
2017,AR,10.276024,10.552394541118874
2017,LA,9.7350701,9.99689185045204
2017,OK,10.610064,10.895418445356091
2017,TX,11.013681,11.309890601853857
2017,AZ,12.435398,12.769844248304652
2017,CO,12.165223,12.492402973824678
2017,ID,10.040953,10.311001378045749
2017,MT,10.953721,11.248317995884321
2017,NV,11.985179,12.307516745185938
2017,NM,12.878951,13.225326471380125
2017,UT,10.954088,11.248694866237736
2017,WY,11.372356,11.678212056925954
2017,CA,18.309151,18.80157004936162
2017,OR,10.657391,10.944018290631613
2017,WA,9.6575516,9.917288513963557
2017,AK,21.270193,21.84224837366523
2017,HI,29.503723,30.297216659661693
2016,CT,20.010847,20.986385309849254
2016,ME,15.825846,16.597363520411538
2016,MA,19.001061,19.92737176202235
2016,NH,18.380094,19.276132325395746
2016,RI,18.615932,19.523467540077274
2016,VT,17.366658,18.213290838332636
2016,NJ,15.722448,16.488924818728005
2016,NY,17.575047,18.431838901207446
2016,PA,13.864881,14.540800543885428
2016,IL,12.5352,13.146296962643431
2016,IN,11.78606,12.360636031298522
2016,MI,15.221732,15.963798675551432
2016,OH,12.472801,13.080855981711975
2016,WI,14.070667,14.756618709272063
2016,IA,11.937499,12.519457754583811
2016,KS,13.059011,13.695643998055647
2016,MN,12.671145,13.288869346058657
2016,MO,11.208713,11.755143090420729
2016,NE,10.839559,11.367992657324514
2016,ND,10.160652,10.655988618137478
2016,SD,11.465981,12.02495302779591
2016,DE,13.417421,14.071526656041241
2016,DC,12.290938,12.890127073954842
2016,FL,10.983793,11.519258133432588
2016,GA,11.503393,12.06418888059175
2016,MD,14.227214,14.920797449987084
2016,NC,11.02714,11.564718320301541
2016,SC,12.653085,13.269928912468023
2016,VA,11.355329,11.908906690161853
2016,WV,11.44472,12.002655543932647
2016,AL,11.989796,12.574304258210029
2016,KY,10.490665,11.002089908865415
2016,MS,10.466255,10.976489909754262
2016,TN,10.412184,10.919782922784202
2016,AR,9.9241294,10.407935428880302
2016,LA,9.3375414,9.792750984856825
2016,OK,10.195744,10.692791369829758
2016,TX,10.994018,11.529981607046334
2016,AZ,12.152954,12.745416288319717
2016,CO,12.073974,12.662585975751146
2016,ID,9.9546575,10.439951788276664
2016,MT,10.935725,11.468846795567988
2016,NV,11.405815,11.96185390667663
2016,NM,12.033645,12.62029091781777
2016,UT,11.016757,11.553829144112639
2016,WY,11.13375,11.67652560851293
2016,CA,17.392832,18.24074083328287
2016,OR,10.663807,11.183672663724213
2016,WA,9.4841161,9.946471271203304
2016,AK,20.30338,21.29317943274901
2016,HI,27.468013,28.80709169951419
2015,CT,20.936439,22.234493448014277
2015,ME,15.612937,16.5809355368771
2015,MA,19.826314,21.055540950936006
2015,NH,18.501401,19.648483646793267
2015,RI,19.289553,20.48550089122721
2015,VT,17.089332,18.14886669050743
2015,NJ,15.80957,16.78975973807786
2015,NY,18.536912,19.686196320702734
2015,PA,13.640808,14.48653498819072
2015,IL,12.500888,13.275940207900698
2015,IN,11.568705,12.28596207428159
2015,MI,14.421826,15.315975926250013
2015,OH,12.798972,13.592505347987695
2015,WI,14.114604,14.989706232244943
2015,IA,11.634361,12.355688731323069
2015,KS,12.343991,13.109315629646819
2015,MN,12.115436,12.866590271718906
2015,MO,11.205439,11.900173665045122
2015,NE,10.601268,11.258544200694462
2015,ND,9.62243,10.219018467704847
2015,SD,11.080426,11.767409887527053
2015,DE,13.422041,14.25420448403279
2015,DC,12.985035,13.790104211596635
2015,FL,11.580849,12.298858999514803
2015,GA,11.54017,12.25565791078277
2015,MD,13.819034,14.675810959585176
2015,NC,11.280952,11.980368453840862
2015,SC,12.570036,13.349375368146587
2015,VA,11.368255,12.073084219950466
2015,WV,10.083929,10.709130300560718
2015,AL,11.695403,12.420515321415763
2015,KY,10.24279,10.877840646367137
2015,MS,11.271835,11.970686201918005
2015,TN,10.300328,10.938945989258153
2015,AR,9.8192109,10.42799973867191
2015,LA,9.3312988,9.909837199633781
2015,OK,10.141535,10.770307859436242
2015,TX,11.560737,12.277500060096953
2015,AZ,12.130454,12.882539384297328
2015,CO,12.118562,12.869910083006705
2015,ID,9.9283747000000009,10.543931669400928
2015,MT,10.88044,11.555024801090216
2015,NV,12.757616,13.548585285409906
2015,NM,12.469189,13.242275877122736
2015,UT,10.88348,11.558253280397608
2015,WY,10.965636,11.645502933679861
2015,CA,16.99121,18.044661148862737
2015,OR,10.664591,11.325793212267474
2015,WA,9.0928363,9.656590078963111
2015,AK,19.82549,21.054665863123738
2015,HI,29.602288,31.437623111658656
2014,CT,19.748254,20.997520492283602
2014,ME,15.272983,16.23914567438717
2014,MA,17.390969,18.491114604773102
2014,NH,17.52928,18.63817510221294
2014,RI,17.167946,18.253983260769196
2014,VT,17.473459,18.57882288852358
2014,NJ,15.77562,16.773579285970246
2014,NY,20.072703,21.34249400367357
2014,PA,13.318177,14.160679444236447
2014,IL,11.913039,12.666652987543799
2014,IN,11.457511,12.182308472083902
2014,MI,14.460681,15.3754577812234
2014,OH,12.49553,13.285992130592636
2014,WI,13.665016,14.529459337893027
2014,IA,11.160201,11.86619076276333
2014,KS,12.170906,12.940832548774058
2014,MN,12.012806,12.772731207266597
2014,MO,10.638465,11.311449956231163
2014,NE,10.400855,11.05880884455762
2014,ND,9.1473601,9.726018368512346
2014,SD,10.46834,11.130562918128971
2014,DE,13.292175,14.133032568323246
2014,DC,12.73874,13.544587495981814
2014,FL,11.888709,12.640783881668552
2014,GA,11.649061,12.385975846946353
2014,MD,13.628364,14.4904887473242
2014,NC,11.102103,11.804417506982809
2014,SC,12.450479,13.23809122270995
2014,VA,11.100061,11.802246330895786
2014,WV,9.3380285,9.928748373718422
2014,AL,11.484857,12.211384368888854
2014,KY,10.164323,10.807313926724335
2014,MS,11.316211,12.032069891723346
2014,TN,10.324879,10.978026633789936
2014,AR,9.5074681,10.108906653696204
2014,LA,9.5713571,10.176837245774445
2014,OK,10.034622,10.669408094372287
2014,TX,11.863625,12.61411307806088
2014,AZ,11.899428,12.65218096123603
2014,CO,12.180655,12.95119826653722
2014,ID,9.7247358,10.339918619769827
2014,MT,10.181869,10.825969879526928
2014,NV,12.932645,13.75075884718361
2014,NM,12.281269,13.05817706713451
2014,UT,10.645181,11.318590807651555
2014,WY,10.49587,11.159834454698867
2014,CA,16.24584,17.273545211356947
2014,OR,10.467141,11.12928806987807
2014,WA,8.6668467,9.215107886840554
2014,AK,19.136084,20.3466248678015
2014,HI,37.041722,39.384966223569556
2013,CT,17.554179,18.96743143081648
2013,ME,14.354007,15.509619876267623
2013,MA,15.8343,17.109088354686218
2013,NH,16.328679,17.64326883577483
2013,RI,15.199378,16.42305003304686
2013,VT,17.137358,18.51705299178926
2013,NJ,15.728669,16.994953210600666
2013,NY,18.794805,20.30793779037269
2013,PA,12.789194,13.81882685885848
2013,IL,10.626318,11.481821965416376
2013,IN,10.994042,11.879150701523349
2013,MI,14.589552,15.76412814101596
2013,OH,12.010219,12.977138113470827
2013,WI,13.545931,14.636487266597387
2013,IA,11.045289,11.934523496715597
2013,KS,11.644279,12.5817370036956
2013,MN,11.808128,12.758777164474859
2013,MO,10.603602,11.457277144927625
2013,NE,10.313749,11.14408864989653
2013,ND,9.116381,9.850322906853016
2013,SD,10.257873,11.083714183017259
2013,DE,12.953254,13.996095006832803
2013,DC,12.567498,13.579282549865946
2013,FL,11.271676,12.179136468893232
2013,GA,11.459188,12.381744691268956
2013,MD,13.254308,14.321386272347016
2013,NC,10.973058,11.856477320948601
2013,SC,11.993815,12.959413459689463
2013,VA,10.843057,11.716010196086904
2013,WV,9.5244264,10.291219239581539
2013,AL,11.257918,12.164270839368482
2013,KY,9.7918053,10.580124289017183
2013,MS,10.776407,11.643994335654815
2013,TN,9.981655,10.785258415022795
2013,AR,9.585936,10.357680856518279
2013,LA,9.4287097,10.187796576292415
2013,OK,9.6742694,10.453125804843738
2013,TX,11.353704,12.267768381864329
2013,AZ,11.714694,12.65782097687378
2013,CO,11.929012,12.889393297595229
2013,ID,9.3240523,10.074713414828267
2013,MT,10.329366,11.160962943855539
2013,NV,11.89478,12.85240534659281
2013,NM,11.683088,12.623670439967304
2013,UT,10.368523,11.203272396922895
2013,WY,10.156579,10.974265202272951
2013,CA,16.188129,17.491403431667848
2013,OR,9.8979805,10.69484744557456
2013,WA,8.6966624,9.396813587747957
2013,AK,18.117241,19.575824445169264
2013,HI,36.984893,39.96247400425758
2012,CT,17.343298,19.014145212022573
2012,ME,14.658797,16.071020332555022
2012,MA,14.912724,16.349410570170342
2012,NH,16.070168,17.618362316878738
2012,RI,14.404061,15.791743156165055
2012,VT,17.006075,18.644434267147272
2012,NJ,15.782634,17.30312739273722
2012,NY,17.615798,19.312897765906857
2012,PA,12.749867,13.97818468966944
2012,IL,11.375,12.470863487830098
2012,IN,10.526454,11.540568865487744
2012,MI,14.134861,15.496608523116803
2012,OH,11.758942,12.891794324686753
2012,WI,13.190581,14.461356920981576
2012,IA,10.819401,11.861738276139995
2012,KS,11.242577,12.325682902718105
2012,MN,11.353277,12.447047701672197
2012,MO,10.169399,11.149115312727554
2012,NE,10.044426,11.012102457987808
2012,ND,9.0602771,9.933141000089071
2012,SD,10.067393,11.037282090666928
2012,DE,13.579825,14.88810055064812
2012,DC,12.281457,13.464648235486187
2012,FL,11.421704,12.522066934716745
2012,GA,11.174558,12.251110976249645
2012,MD,12.836554,14.073223084673353
2012,NC,10.906447,11.957170257077285
2012,SC,11.767847,12.901557229245798
2012,VA,11.078279,12.145556491349005
2012,WV,9.8501315,10.799089694389021
2012,AL,11.397721,12.495773420955988
2012,KY,9.4290579,10.337450012285357
2012,MS,10.263642,11.25243765010633
2012,TN,10.1012,11.074346045122585
2012,AR,9.2951489,10.190640266457503
2012,LA,8.3737566,9.180481357267368
2012,OK,9.5060159,10.421822118860867
2012,TX,10.979936,12.037739161416376
2012,AZ,11.29411,12.382180573761476
2012,CO,11.459095,12.563060170468258
2012,ID,8.6671265,9.502114409956455
2012,MT,10.08325,11.054666748453876
2012,NV,11.827647,12.967118340153249
2012,NM,11.374992,12.470854717112921
2012,UT,9.9293594,10.885950382329895
2012,WY,9.8473603,10.796051517958475
2012,CA,15.338549,16.8162594004741
2012,OR,9.8048456,10.749440966756184
2012,WA,8.5277371,9.349296284325638
2012,AK,17.882808,19.60563141512756
2012,HI,37.343283,40.9409217125632
